ep_id,name,country,group,section_a_items,section_c_items,section_a_count,section_c_count,pdf_path
256926,Marie-Agnes STRACK-ZIMMERMANN,Germany,Renew Europe Group,"Mitglied des Deutschen Bundestags 10592 || V orsitzende des Verteidigungsausschusses des Deutschen Bundestags1500 || Publizistische Tätigkeit detv Verlagsgesellschaft15382 || Mitglied des Kuratoriums der FOM Hochschule für Ökonomie und Management || Mitglied des Beirates der Bundesakademie für Sicherheitspolitik (BAKS) || Mitglied des Stadtrats der Stadt Düsseldorf 400 || Mitglied des Kuratoriums der Bürgerstiftung Gerricus Düsseldorf (bis 01.12.2023) || Vizepräsidentin Deutsche Atlantische Gesellschaft || Mitglied des Präsidiums der Deutschen Gesellschaft für Wehrtechnik (bis 31.05.2023) || Mitglied des Beirats ELNET Deutschland e.V . || Mitglied des Präsidiums des Förderkreis Deutsches Heer e.V . (bis 15.11.2023) || Stellvertretende V orsitzende des Freundeskreis Wildpark Düsseldorf e.V . (bis || 06.2022)XDE13. V orsitzende des Stiftungsrates der Stiftung ""Lebendige Stadt"" || Mitglied Bundesvorstand der Freien Demokraten Deutschland (FDP) || Beisitzerin des Präsidiums der Freien Demokraten Deutschland (FDP)XDE","Mitglied des Kuratoriums der FOM Hochschule für Ökonomie und Management || Mitglied des Beirates der Bundesakademie für Sicherheitspolitik (BAKS) || Vizepräsidentin Deutsche Atlantische Gesellschaft || Mitglied des Beirats ELNET Deutschland e.V . || V orsitzende des Stiftungsrates der Stiftung ""Lebendige Stadt"" || Mitglied Bundesvorstand der Freien Demokraten Deutschland (FDP) || Beisitzerin des Präsidiums der Freien Demokraten Deutschland (FDP)XDE",15,7,declarations/256926_Marie-Agnes_STRACK-ZIMMERMANN.pdf
257101,Cecilia STRADA,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Responsabile Comunicazione ResQ People Saving People2000 || Author 5600 Once in April 2023IT,,2,0,declarations/257101_Cecilia_STRADA.pdf
256962,Joachim STREIT,Germany,Renew Europe Group,Mitglied des Landtags Rheinland-Pfalz (bis || 16500 || Aufsichtsratsmitglied des Saarländischen Schwesternverbandes (bis 2024)6500 || V orsitzender der Kreisvolkshochschule Bitburg-Prüm (bis 2024)3000 || Kreisvorsitzender der Freien Wähler Bitburg- Prüm || Stellvertretender Bundesvorsitzender der Freien Wähler2000 || Stiftungsvorsitzender der Feuerwehr-Stiftung Bitburg-Prüm || Orgasoft Kommunal Aufsichtsrat (bis 2023) 1400 || Provinzial Rheinland Versicherung Kommunalbeirat (bis 2023)2000 || Mitglied Regionalbeirat Westenergie (bis || 1300 || RWE AG Mitglied Konzernbeirat (bis 2021) 3000 || Gemeinde- und Städtebund RLP - Mitglied im V orstand und Landesausschuss (bis 2024)200,Kreisvorsitzender der Freien Wähler Bitburg- Prüm || Stellvertretender Bundesvorsitzender der Freien Wähler457 || Stellvertretender Bundesvorsitzender der Freien Wähler150 || Stiftungsvorsitzender der Feuerwehr-Stiftung Bitburg-Prüm || Ratsmitglied der Stadt Bitburg 50 || Ratsmitglied der Stadt Bitburg 30 || Kreistagsmitglied Eifelkreis Bitburg-Prüm 50 || Kreistagsmitglied Eifelkreis Bitburg-Prüm 68 || Verwaltungsrat Kreissparkasse Bitburg-Prüm 1995 || Verwaltungsrat Kreissparkasse Bitburg- Prüm132,13,10,declarations/256962_Joachim_STREIT.pdf
197772,Tineke STRIK,Netherlands,Group of the Greens/European Free Alliance,Lid van het Europees Parlement Publieke informatie per maand || Hoogleraar Burgerschap en Migratierecht aan de Radboud Universiteit || V oorzitter klachtencommissie Vluchtelingenwerk Oost NederlandXNL,Hoogleraar Burgerschap en Migratierecht aan de Radboud UniversiteitXNL,3,1,declarations/197772_Tineke_STRIK.pdf
256990,Anna STROLENBERG,Netherlands,Group of the Greens/European Free Alliance,Persvoorlichter VluchtelingenWerk Nederland (2023-2024)4600 || Campagneleider en strateeg V olt Nederland (2021)36728 || Campagneleider en strateeg V olt Nederland (2022)47132,,3,0,declarations/256990_Anna_STROLENBERG.pdf
257119,Şerban Dimitrie STURDZA,Romania,European Conservatives and Reformists Group,Sturdza Serban Dimitrie Intreprindere Individuala - titular860540 || Sturdza Serban Dimitrie Intreprindere Individuala - titular859647 || Sturdza Serban Dimitrie Intreprindere Individuala - titular762843 || S.C. Restaurant 1896 S.R.L. - Asociat unic || S.C. Hotel Cherica S.R.L. - Asociat unic || Consul onorific al Republicii Macedonia de Nord la Constanta - RomaniaXRO,Consul onorific al Republicii Macedonia de Nord la Constanta - RomaniaXRO,6,1,declarations/257119_Şerban_Dimitrie_STURDZA.pdf
256839,Anna STÜRGKH,Austria,Renew Europe Group,"President of Junos, Youth Organisation of NEOS || V olunteer Manager - Sindbad Social Business 1250 || customer and product management - Hollenstein GmbH2054 || District representative - 4th district Vienna 450 || Board member - district chapter, NEOS 4th district Vienna || Member of the extended Board - NEOS","board member - district chapter, 4th district Vienna NEOS || Board member - Extended Board of NEOS",6,2,declarations/256839_Anna_STÜRGKH.pdf
257070,Marcin SYPNIEWSKI,Poland,Europe of Sovereign Nations Group,Konfederacja Wolność i Niepodległość - sekretarz10000 || Konfederacja Nowa Nadzieja - wiceprezes || Kongres Polskiego Biznesu -wiceprezes || Delikta Odszkodowania Sp. z o.o. Prezes Zarządu || ZS Projekt Sp. z o.o. Sp. k. Prezes Zarządu || Sypniewscy Sp. z o.o. Prezes Zarządu || ZS Projekt Sp. z o.o. Prezes Zarządu || Elsico Sp. z o.o. Prezes Zarządu || Albano Sp. z o.o. Prezes Zarządu || Dario Rossi Sp. z o.o. Prezes Zarządu || Sarita Sp. z o.o. Prezes Zarządu || Doplacamy.pl Sp. z o.o. Członek Zarządu || Doplacimy.pl Sp. z o.o. Członek Zarządu XPL,Konfederacja Nowa Nadzieja - wiceprezes || Konfederacja Wolność i Niepodległość - sekretarz || Kongres Polskiego Biznesu -wiceprezes XPL,13,3,declarations/257070_Marcin_SYPNIEWSKI.pdf
257026,Michał SZCZERBA,Poland,Group of the European People's Party (Christian Democrats),Poseł na Sejm RP 220000 || Zarząd Towarzystwo Przyjaciół Woli || Rada Polskiego Klubu Wyścigów Konnych || Prawa autorskie 14785,Zarząd Towarzystwo Przyjaciół Woli || Rada Polskiego Klubu Wyścigów Konnych XPL,4,2,declarations/257026_Michał_SZCZERBA.pdf
256855,Pál SZEKERES,Hungary,Patriots for Europe Group,Miniszteri biztos 1300000 || Esélyteremtési referens 800000,Felügyelő bizottsági elnök FŐKEFE 51000 || NETA Bölcsek Tanácsa tag || Tiszteletbeli elnök Magyar Paralimpiai Bizottság || EMMI Sportegyesület elnöke || ABC Jótékonysági Alapítvány elnöke || Törekvés Sportegyesület tag || World Ability Sport Nemzetközi Sportszövetség tag || Nemzetközi Kerekesszékes Vívóbizottság (IWFC) elnökeXHU,2,8,declarations/256855_Pál_SZEKERES.pdf
197553,Beata SZYDŁO,Poland,European Conservatives and Reformists Group,Poseł do Parlamentu Europejskiego informacja publicznamiesięcznie || Przewodnicząca Rady Programowej Narodowego Instytutu Kultury i Dziedzictwa Wsi || Członek Rady Muzeum przy Państwowym Muzeum Auschwitz-Birkenau || Przewodnicząca Rady Programowej Instytutu Dziedzictwa Niematerialnego Ludów Karpackich || Członek Rady Programowej Muzeum Pamięci Mieszkańców Ziemi OświęcimskiejXPL,Członek Rady Muzeum przy Państwowym Muzeum Auschwitz-Birkenau || Przewodnicząca Rady Programowej Instytutu Dziedzictwa Niematerialnego Ludów Karpackich || Członek Rady Programowej Muzeum Pamięci Mieszkańców Ziemi OświęcimskiejXPL,5,3,declarations/197553_Beata_SZYDŁO.pdf
124813,Dario TAMBURRANO,Italy,The Left group in the European Parliament - GUE/NGL,"Contratto di lavoro dipendente individuale a tempo determinato, nell'ambito dell'ufficio di diretta collaborazione con l’Assessorato ai Rifiuti e al Risanamento Ambientale di Roma Capitale, ai sensi dell'art. 90 del D. Lgs. 18/08/2000 n. 267 (Delibera numero 282 della Giunta Capitolina del 26 novembre 2020 ). Mansioni: ruolo di coordinatore ed estensore del Piano d’Azione per l’Energia Sostenibile e il Clima di Roma capitale (PAESC 2030) e di sviluppo delle tematiche e dei progetti connessi alle comunità energetiche.42434 || Partecipazione di poll online retribuiti da Quadrant Strategies753 || Attività di implementazione e consegna validation report (dicembre) per 3DItaly del progetto Open Call 4 (OC4) di AMable chiamato ""Toys4Humanity (T4H)- prototyping and additive manufacturing of CAD designed innovative toys for human capabilities enhancement in preschool and school age"" nell’ambito del Programma Horizon 2020 FSTP - grant 768775) per parti terze come le PMI.22510 || Consulenza libero professionale per supporto tecnico specialistico fornito a Lazio Innova per la elaborazione dei contenuti strategici e redazione del Piano di Transizione Ecologica della Regione Lazio.9600 || Attività di policy advising su file ITRE e argomenti correlati a partire da maggio 2023 come prestatore di servizi per la MEP Tiziana Beghin.33200 || Docenza retribuita dalla Fondazione ""I Lincei per la Scuola"" per lezione online effettuata il 20/04/2023 per il polo di Benevento - a.s. 2022/2023100 || Consulenze in qualitá di cofondatore della Start up innovativa GreenX srl.XIT","Da marzo 2024, sono delegato per conto della Start up innovativa GreenX srl all'interno della Consulta Roma Smart City Lab, che è composta di 121 soggetti (https://www.comune.roma.it/web- resources/cms/documents/GU20240001648- Esecutiva_Determina_GU_40_2024.pdf ) ed è lo strumento di supporto all’amministrazione Capitolina sui temi strategici dell’innovazione e della trasformazione digitale. https:// www.labsmartcityroma.it/ || Consulenze in qualitá di cofondatore della Start up innovativa GreenX srl.XIT",7,2,declarations/124813_Dario_TAMBURRANO.pdf
257050,António TÂNGER CORRÊA,Portugal,Patriots for Europe Group,Vice-president of Chega party,Vice-president of Chega party,1,1,declarations/257050_António_TÂNGER_CORRÊA.pdf
204346,Dominik TARCZYŃSKI,Poland,European Conservatives and Reformists Group,Poseł do Parlamentu Europejskiego Informacja Publicznarocznie || Instytut Doradztwa Kreatywnego XPL,,2,0,declarations/204346_Dominik_TARCZYŃSKI.pdf
257160,Marco TARQUINIO,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,"Direttore responsabile quotidiano ""Avvenire"" (2021)249291 || Direttore responsabile quotidiano ""Avvenire"" (2022)249004 || Direttore responsabile quotidiano ""Avvenire"" (da Gennaio 2023 a Maggio 2023)163273 || Editorialista quotidiano ""Avvenire"" (da Giugno 2023 a Dicembre 2023)65391 || Collaborazione ""RAI"" (2021-2022) 3640 || Collaborazione ""RAI"" (2023) 1820 || Attivitá di docenza occasionale (2022) 1500 || Membro del CdA della Fondazione Luigi di Liegro || Presidente dell'Ente Calendimaggio di Assisi || Vice presidente della Societá Dante Alighieri e membro del Consiglio Centrale della stessaXIT",Membro del CdA della Fondazione Luigi di Liegro || Presidente dell'Ente Calendimaggio di Assisi || Vice presidente della Societá Dante Alighieri e membro del Consiglio Centrale della stessaXIT,10,3,declarations/257160_Marco_TARQUINIO.pdf
256863,Zoltán TARR,Hungary,Group of the European People's Party (Christian Democrats),"Business and Product development leader in CUBILOG Ltd. (January-August 2023)970730 || Private Entrepreneur as Consultant and Speaker9000000 || Manager of the Friends of Hungary foundation (2 months of job)631000 || Advisor at Neumann Non-profit Ltd. (3 months, 15 January-8 April, 2024)992000 || Marketing manager at Taramix Ltd. (May- July 2024)330000 || President of Association ""Be the Change"" || Shareholder of Masker Med Tech AB","President of Association ""Be the Change""",7,1,declarations/256863_Zoltán_TARR.pdf
257114,Claudiu-Richard TÂRZIU,Romania,European Conservatives and Reformists Group,Senator al României 12000 || Presedinte al Consiliului National de Conducere al AUR || Presedinte al Institutului de Studii Politice Conservatoare Mihai Eminescu || Presedinte al Asociatiei Rost || Vicepresedinte al Asociatiei M.O.R.E. XRO,Presedinte al Consiliului National de Conducere al AUR || Presedinte al Institutului de Studii Politice Conservatoare Mihai Eminescu || Presedinte al Asociatiei Rost || Vicepresedinte al Asociatiei M.O.R.E. XRO,5,4,declarations/257114_Claudiu-Richard_TÂRZIU.pdf
257071,Carla TAVARES,Portugal,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Presidente da Câmara Municipal da Amadora 66412 || Presidente do partido local em Amadore PS || Membro da direcção nacional do PS || Vice-presidente do Conselho da Europa local || Presidente da Amadora Inova || Presidente da Área Metropolitana de Lisboa XPT,Membro da direcção nacional do PS || Vice-presidente do Conselho da Europa local XPT,6,2,declarations/257071_Carla_TAVARES.pdf
256965,Kai TEGETHOFF,Germany,Group of the Greens/European Free Alliance,"Manager of the municipal parliamentary group office of ""Die FRAKTION. - DIE LINKE., V olt und Die PARTEI"" in the Braunschweig city council650 || Member of the Supervisory Board of Stadtbad GmbH Braunschweig750 || Mandate as city councilor and chairman of the parliamentary group ""Die FRAKTION. - DIE LINKE., V olt und Die PARTEI"" in the Braunschweig city council900","Mandate as city councilor of the parliamentary group ""Die FRAKTION. - DIE LINKE., V olt und Die PARTEI"" in the Braunschweig city council390",3,1,declarations/256965_Kai_TEGETHOFF.pdf
210480,Marta TEMIDO,Portugal,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Ministra da Saude (2018-2022) 6776 || Deputada Assembleia da Republica (2022-2024)3624,,2,0,declarations/210480_Marta_TEMIDO.pdf
257116,Georgiana TEODORESCU,Romania,European Conservatives and Reformists Group,"Avocat (consultanta de drept penal, cu precadere in materia anticoruptiei, asistenta si reprezentare in fata parchetelor si instantelor) - Cabinet Avocat Maria-Georgiana Teodorescu, Bucuresti, Romania1152865 || Profesor universitar - drept procesual penal - Universitatea Titu Maiorescu Bucuresti, Romania55919 || Membru Asociatia Societate Cinegetica Somesul Rodna, Romania - asociatie de vanatoareXRO",Asociatia Societate Cinegetica Somesul RodnaXRO,3,1,declarations/257116_Georgiana_TEODORESCU.pdf
257089,Alice TEODORESCU MÅWE,Sweden,Group of the European People's Party (Christian Democrats),Public Affairs chef Academedia 2021 - 2022 85000 || Eget aktiebolag Klartext Stockholm AB 2023 - 202470000,Eget aktiebolag Klartext Stockholm AB XSV,2,1,declarations/257089_Alice_TEODORESCU_MÅWE.pdf
197655,Cristian TERHEŞ,Romania,European Conservatives and Reformists Group,"Member of the European Parliament Public information Monthly || President Romanian Community Coalition || Founding member of Alianta Greco- Catolicilor din Romania || Member US Knights of Columbus || Priest - Episcopia Greco-Catolica de Oradea, Romania || President Romanian Community Coalition || Prime vice-chair of National Christian Democratic Peasants Party || Board Member of European Christian Political Movement || President of Romanian National Conservative PartyXEN","President Romanian Community Coalition || President Romanian Community Coalition || Founding member of Alianta Greco- Catolicilor din Romania || Member US Knights of Columbus || Priest - Episcopia Greco-Catolica de Oradea, Romania || President Romanian Community Coalition || Board Member of European Christian Political Movement || President of Romanian National Conservative PartyXEN",9,8,declarations/197655_Cristian_TERHEŞ.pdf
256968,Ingeborg TER LAAK,Netherlands,Group of the European People's Party (Christian Democrats),WETHOUDER GEMEENTE ZOETERMEER9703,,1,0,declarations/256968_Ingeborg_TER_LAAK.pdf
204449,Riho TERRAS,Estonia,Group of the European People's Party (Christian Democrats),"MILREM Robotics, nõukogu esimees 2500 || CCDCOE (NATO), Member of the Advisory Board || Estonian Hunters' Society || Strategia Worldwide, Associate Director || GoCraft, nõunik 2000","Carolin Illenzeeri Fond, heategevus, nõukogu liige || CCDCOE nõukoja liige || Member of the board Estonian Hunters' Society || Erakond Isamaa aseesimees XET",5,4,declarations/204449_Riho_TERRAS.pdf
197831,Hermann TERTSCH,Spain,Patriots for Europe Group,Diputado Parlamento Europeo Información pública Mensual || Miembro del Consejo partido ECR Party,,2,0,declarations/197831_Hermann_TERTSCH.pdf
